-0.005516394602850677	-0.0045506580595091215	-0.004608562483192868	-0.004244659542870855	-0.004788175614708912	-0.00439128868753509	-0.004726068558884985	-0.004756020200087211	-0.00477693378303745	-0.005476234985916429	-0.004364858368353788	-0.004125618095571019	-0.0046029718182451305	-0.004366881625219334	-0.005362819729455335	-0.005171703766177942	-0.005089229455339105	-0.004902938662002859	-0.005312069059167533	-0.005316433902993826	-0.004869037890188161	-0.0038681590583096526	-0.004417750129988967	-0.00574016889523473	-0.005230010674141031	-0.004560599443612822	-0.004841000261715283	-0.004251113142955711	-0.004926446204035892	-0.004316274771327851	-0.004985670742125859	-0.0042807961275674765	-0.005161861171338175	-0.004809574418224571	-0.004412457372667529	-0.004286795873058931	-0.0045519983268321376	-0.004407608708416002	-0.004887175942415411	-0.004090145797969576	-0.005003559458155065	-0.004751996055133708	-0.003931835753439939	-0.004403420560654792	-0.0043162733450711	-0.004973144020478594	-0.00496735486736102	-0.005318159117476635	-0.004978074460517858	-0.005369883336676751	-0.004490837490085482	-0.0045243641411829415	-0.004371656383690879	-0.004710717660930674	-0.004342563932458426	-0.004098533182147238	-0.005398602206852728	-0.005152930131065013	-0.0040218365521366055	-0.004955831557251733	-0.004972647678477821	-0.005108403425231547	-0.005821435524174214	-0.006557042328687028	-0.007047723674612103	-0.00864270768654193	-0.00794299118676291	-0.005760154761641929	-0.0015448594466645758	0.004593359205791435	0.01858674820729156	0.037490669438270424	0.06544170994825232	0.10038346940276824	0.13713957384503428	0.16293518213246824	0.15328706351010696	0.08960810712010589	-0.02037145383231369	-0.12454398959073448	-0.1784298108066557	-0.17791498880562617	-0.1468969060421858	-0.10791455162612316	-0.07239560540339743	-0.04415956387190788	-0.025215273971364745	-0.013546100872905913	-0.005707021073051318	-0.0028084347799903816	-0.0024414480639455838	-0.001091497572569757	-0.0023554762393069605	-0.0025955726047428565	-0.0035746277638181497	-0.003758211302148661	-0.004088222162469213	-0.00558502771381403	-0.0045284329259753986	-0.004450545078699491
-0.007217273379524859	-0.005042215441618131	-0.0036544033738411656	-0.002826396417288119	-0.002949213876660276	-0.003813050040254366	-0.003792691425958362	-0.004401829995713283	-0.004106813812822853	-0.004293169119529261	-0.003512352793900243	-0.0035766475809364397	-0.004065169493616496	-0.004150790025040201	-0.004520979930327081	-0.004286522368194435	-0.004816368690675682	-0.004996886562020604	-0.004219396466205475	-0.004282748818394546	-0.0052556802375435165	-0.0035738987499066796	-0.004799439567721159	-0.00540243413595906	-0.0057502564268461795	-0.004682553557614279	-0.004404617987667322	-0.004496193034700222	-0.004047168084168662	-0.0048494587185907885	-0.005092413651806885	-0.003765772756095333	-0.005075817069344314	-0.00447133038294002	-0.004935933251480583	-0.004037015770661391	-0.004589270758632112	-0.004677162468154247	-0.004419691653691605	-0.003923126000935291	-0.004443054801884748	-0.004887875899995219	-0.0043888260151892285	-0.003480882235048642	-0.005307598191118396	-0.004786800282010664	-0.0043619678738331105	-0.0059644932920274955	-0.005310880277319445	-0.005976101459765678	-0.004722060521823948	-0.004597219919150679	-0.003943413782333324	-0.004580898107627618	-0.0037423552296924133	-0.004230215654899004	-0.0042832023934686525	-0.005105854807833928	-0.003980060015578186	-0.005400493805926161	-0.005676805216469952	-0.005481535796283769	-0.0072510077602362215	-0.008964467798807494	-0.009207072864765263	-0.012174494351323782	-0.010924385982460606	-0.007601388888845675	0.0007193560069113027	0.015034617430167159	0.041725729786579124	0.08181160498394029	0.14007015505518455	0.21178045849204313	0.2888222289000406	0.3431402327379809	0.3266134164740653	0.19347922467302497	-0.037862835119172225	-0.25596629394913406	-0.36588233315946367	-0.36338829315291465	-0.29899202985820633	-0.2163378939299251	-0.14269791346484065	-0.08497067555192257	-0.0461986579781883	-0.020825724220853273	-0.006118447554170972	4.799141168692787e-5	0.0008235753024255826	0.002641424590940837	0.001313629314566175	-0.00044731026402832137	-0.002042407209107221	-0.002780937893164376	-0.003704091868404617	-0.005128035367204385	-0.005385238116745899	-0.004333110018206243
-0.007858143522211801	-0.004863680507485374	-0.002931795506272344	-0.0025337604035474723	-0.0024564211619968897	-0.003719025265606837	-0.002932673627732266	-0.0033600179129415287	-0.00402774922587176	-0.004080798840497437	-0.004090742690267827	-0.004176692445406508	-0.0045085359888316565	-0.004061492069479273	-0.005270220677644856	-0.004093603966705844	-0.004341431917517687	-0.0041629158497232255	-0.004130157078041197	-0.0042369361435743175	-0.005197655245530263	-0.003934922983467378	-0.004237743587906316	-0.005227774771428666	-0.004962979498605611	-0.004513200779828498	-0.003781198819825799	-0.0042011229276561765	-0.004281215427136885	-0.004935765409308869	-0.004640445298327716	-0.0035790716152587056	-0.004869447693412792	-0.0041641470523236775	-0.005241751743742155	-0.004934397052619663	-0.004788823093456721	-0.0041404550890688655	-0.004351286274073019	-0.003923567557097649	-0.0036803793847057674	-0.004546081882916629	-0.0042208318840102795	-0.003914035624851088	-0.005858898066680629	-0.0051762953533330104	-0.004079222060858999	-0.005881306770187453	-0.005668026393148601	-0.005959562345625867	-0.004604942926642656	-0.00473645017847106	-0.004425996722617613	-0.004823577697061983	-0.00435018726553359	-0.003951327932441891	-0.003549714494738912	-0.004129567652346714	-0.003963363549232964	-0.0052851100763180855	-0.005928921917510129	-0.006440483342375264	-0.009179988337764495	-0.010515199562481215	-0.012288178816191719	-0.015148835180010277	-0.014948955211207812	-0.010347133263927642	0.001167419763132649	0.023648811735027232	0.06406209162722065	0.12630786728727267	0.21613101105461663	0.33045202694294745	0.45388246632153556	0.5416848352047106	0.520200880189501	0.31171580252343034	-0.05493343394420219	-0.4021560849967448	-0.574475924542528	-0.5657731396181297	-0.46124942552436166	-0.33161325986109186	-0.21499357278933826	-0.12506297651858167	-0.06591173245773266	-0.027330583206320536	-0.005786725995830516	0.004196853382806414	0.005848257383566621	0.007126493350894456	0.004352714878340333	0.0010874520451031693	-0.00019928788503877965	-0.0022067502366831847	-0.002811836396234463	-0.004413497093098609	-0.005053170103960233	-0.0046294026844084695
-0.00933831366449138	-0.004706236872049592	-0.002149626074485734	-0.0009232017532448042	-0.0021055255816004267	-0.0022803412713904994	-0.002802943392221936	-0.002706621429995768	-0.003196338997149442	-0.004018793724791594	-0.004040083095483154	-0.0037427513441767356	-0.004241595832524867	-0.003599466860301574	-0.004524155630161149	-0.004061071706351375	-0.003961142072855565	-0.004329608201773181	-0.0035112648133280512	-0.004370681879112505	-0.00539927337145106	-0.0034594501661857377	-0.003592416611338527	-0.005357342094220131	-0.004568724642280997	-0.004196398065448546	-0.0040029336685089385	-0.004421665096864601	-0.004561716549481206	-0.004717148917742419	-0.004264319503894145	-0.004265732154082675	-0.004630761081111895	-0.004147731145055089	-0.005357243407264528	-0.005154332529158213	-0.005436195701655152	-0.004225772715449744	-0.003929508282267295	-0.0038945771005159152	-0.002843628869926125	-0.00441118674165717	-0.00369158993600974	-0.004086842900852369	-0.005779401119792431	-0.005774175839099971	-0.0043253368484211544	-0.005437767009559491	-0.005789555518453098	-0.005508043963960933	-0.004104789866131844	-0.004358631746004373	-0.004574584949314727	-0.004654529682623364	-0.003993466081551464	-0.004302190882654546	-0.0032860424510639465	-0.003418290834882139	-0.0037115009867812808	-0.005536697508744744	-0.006647229726212542	-0.007268951794811683	-0.010914586034728696	-0.012671478870397643	-0.016453222479227033	-0.019227605321860998	-0.01926738832846342	-0.013979781295684033	0.0010067683206166364	0.03064419520516891	0.08546933454345611	0.17221120438892085	0.2973034483956605	0.4588873177764229	0.6356755051343997	0.766503287611151	0.7401440812907214	0.44642288496487154	-0.07409977572717691	-0.567539213720432	-0.8092997661688244	-0.7926731201006514	-0.6400249258858879	-0.4555323173738857	-0.29106910717465856	-0.1664409405372754	-0.08402771563122227	-0.03179656164249326	-0.0037117621516228	0.008698992558442482	0.012067891212956747	0.012255734948825116	0.008148931498758729	0.0038183409870952804	0.0010731400561461886	-0.0010343088789028644	-0.0023700421143563583	-0.0043688593098629895	-0.004308106146006879	-0.004673694299387415
-0.010361764661686326	-0.004223947156129692	-0.0012335143240971764	5.284741234064564e-5	-0.00017417656202846528	-0.001144896619841558	-0.002230102421871382	-0.002661936239150322	-0.0029839189905817042	-0.0028066110182415694	-0.004581234561087659	-0.003982051619919869	-0.0045393218215002	-0.003706582546182946	-0.0040697513833159865	-0.003939939863662174	-0.003911455525622138	-0.0043184917369713475	-0.003669599316433659	-0.004221308991548841	-0.0047344274030909125	-0.003537070431500228	-0.003491422678465889	-0.004564051049886754	-0.004478414452731658	-0.0037710586171089784	-0.0037616199816142126	-0.0037836433203749928	-0.0036793772639213255	-0.004449840015465424	-0.004306975369096976	-0.004318657482995896	-0.0035474374254876075	-0.004081218325713782	-0.005229070414472762	-0.005439638424059719	-0.005571832330579236	-0.004237061385324661	-0.004283704561547686	-0.0033309438010388683	-0.0026722935091409074	-0.003711857101304252	-0.0033292794021922696	-0.0036129078019334284	-0.00562400484832026	-0.005509620474826784	-0.004974420871346129	-0.004318128789181863	-0.005511647568706787	-0.005305989984504566	-0.004438499122810088	-0.0038750075157089124	-0.004239096565083116	-0.004356816275386393	-0.004324689232473708	-0.003830067266343284	-0.002085650548719254	-0.0030466101189662313	-0.00428930666237612	-0.00510629758239574	-0.007009785089266581	-0.008047038732813408	-0.011858130025588255	-0.01582037705164071	-0.02010482710022931	-0.02473749801883188	-0.02480680123530639	-0.019120003655150992	-0.0023722560362945556	0.0351138475975651	0.10481763925725768	0.2183098497061837	0.38252640315558784	0.5994690444145083	0.8394021852043824	1.0186289072236314	0.9844097772187786	0.5932858127757954	-0.0925744111545625	-0.7447988555389986	-1.0677293947687008	-1.0451306955879045	-0.8377476741777603	-0.5892510828577704	-0.37088299379933193	-0.20768309292132292	-0.09983888729666252	-0.03423420770985788	0.0008035602514976335	0.01571484945211362	0.019422786155642916	0.01726607591109642	0.012629307392460125	0.006933096885037677	0.0026378871994278724	-0.00025501006465825527	-0.002990385749250881	-0.004170817953355757	-0.004534630941452667	-0.004798361083356727
-0.011223537856729911	-0.0031233661715110144	0.00026012044473050586	0.0012932132972462798	0.0007790204056377166	-0.0005177450269352826	-0.0015997521983774146	-0.002473137640707338	-0.0028678936707489605	-0.0028815665210518253	-0.0034437597472678754	-0.004204593723646	-0.004358452467556489	-0.0047875296962868715	-0.003380897730641319	-0.004120147782579337	-0.00410784665147601	-0.0038038276143453516	-0.00363624213042517	-0.004091921050909694	-0.0039896962752292795	-0.0036903006250463646	-0.0038101107942817136	-0.004117136310372281	-0.004345379949856407	-0.002887195837520622	-0.0034648194993418487	-0.003563160255863188	-0.004086767290112629	-0.0039136995530393015	-0.004025987285736596	-0.004587462959177706	-0.004135228107771234	-0.004426123230299269	-0.004304248548464994	-0.004671171211738557	-0.004621167656056189	-0.00422191668874156	-0.0036153344448871813	-0.003298518528246391	-0.0032381537455492206	-0.0030282811918935747	-0.0032712174703868387	-0.004024656484897524	-0.004791368625000046	-0.004867177484546958	-0.005127906258159696	-0.004962290179583871	-0.005537530356041104	-0.005135812512725693	-0.004036403465504792	-0.0039912532971827066	-0.003944808122216907	-0.004412144652516369	-0.004275064162773008	-0.00271822368621268	-0.0026609574651844017	-0.0033334975116179276	-0.004130975735161098	-0.00444434945507675	-0.006544891026940837	-0.009291957381920606	-0.013820618859981154	-0.018910208578629656	-0.024733494900365274	-0.031423147156144915	-0.03352361359207781	-0.02806620755127489	-0.008962539260411606	0.035978325059291855	0.12121223752383702	0.2633008867141576	0.4741092028502054	0.7534182494632833	1.0647615033566031	1.293235739548331	1.239689594564868	0.7396846145134168	-0.10774007023634127	-0.917509952183833	-1.3354302548859394	-1.319738222714448	-1.0551126960992196	-0.7338663613866607	-0.45418868444896554	-0.24817046060547265	-0.11210496771521454	-0.03233588741004012	0.008711178541259579	0.025291545349257136	0.028560742544163176	0.025004423450915796	0.018375601967015393	0.01031167407618274	0.004083036707967543	0.0004865736882817724	-0.00219430700035609	-0.0040370656678814	-0.004801616684583109	-0.00488746477531125
-0.01140859276944144	-0.0023270139960483546	0.0014585742761666584	0.0030350467332573776	0.0018525720139980176	0.00044407420013667343	1.757325926614851e-5	-0.0022523775001302	-0.0025538304160488802	-0.0034194865500050903	-0.0032129851818908793	-0.0037921157902400097	-0.004192221823005124	-0.004771403997965587	-0.0030270609096587167	-0.003963462230327468	-0.0038220233757011485	-0.0032812375634668533	-0.004072878847556161	-0.003971383414599586	-0.004115807978308143	-0.0034530157200367497	-0.003515708499394511	-0.004560151588945009	-0.004323524746683694	-0.0038685338552855546	-0.003052871723641936	-0.003963505234489349	-0.004637286138625331	-0.0036854006860894475	-0.004090257441651316	-0.0038410736834513545	-0.003694861977354639	-0.00441224002399072	-0.004194178003949454	-0.004990329430696505	-0.003926031129355319	-0.004717125460770192	-0.0036650203943519918	-0.002801455353843781	-0.0034271081071503054	-0.0026603288164471954	-0.0032435825689747563	-0.004372923163095716	-0.00438074283918561	-0.004575226990612282	-0.005599270183756407	-0.004888376404334741	-0.006026843152651876	-0.004831871571403514	-0.004662699308379998	-0.0038828463288860964	-0.0038229190258371685	-0.003618212405596272	-0.0033437403969353596	-0.002513099899995515	-0.002171483784068187	-0.0021951370078184466	-0.003197404244374824	-0.004751695936774571	-0.006094368191467345	-0.011356552734829457	-0.015065834752710826	-0.022063778746957252	-0.030358856686611986	-0.03826406074671421	-0.04399344147694251	-0.03914492037856278	-0.019288255646872216	0.0326698881032678	0.1344171066529432	0.30705768347800816	0.5698262634145953	0.9197925351008249	1.3057198451042176	1.572115287241549	1.474578359316425	0.8603165844303443	-0.1165137324660272	-1.0552701718554116	-1.5814499903775694	-1.5964657820212642	-1.2856081700008013	-0.887068579077988	-0.53956224222584	-0.2854653273109115	-0.12039437496108789	-0.025328497646450707	0.021277692237978686	0.03856920137578451	0.03998583300071552	0.03321002049098022	0.02426121808783471	0.01458610241280868	0.006554553737578965	0.001530891879410063	-0.0016098597768921213	-0.0036167844366810893	-0.004990152108259378	-0.004679073055302318
-0.011585984949330354	-0.0005258141654095588	0.004372335722344738	0.004616434991134321	0.003995471884639906	0.002527616868694856	0.0006153556622796579	-0.0005441779487018157	-0.002194466341311023	-0.003077308525770079	-0.0030535913152593013	-0.003044131271369641	-0.0033984798399228485	-0.003551990247824828	-0.002905364775697939	-0.003695170054925376	-0.003909878759127614	-0.0037757552182156044	-0.0037384507675699745	-0.003805000386136527	-0.003592223219681171	-0.0036053701447540535	-0.003755807509219485	-0.003382547894615756	-0.003506158208104522	-0.004022012207263416	-0.002834626143677305	-0.00339764522957733	-0.004381079274737205	-0.003180858650669718	-0.003748288304284566	-0.004688399952590992	-0.003782817408061954	-0.004139110778483091	-0.004439053046481473	-0.004851201118212207	-0.0045253337184107765	-0.004144096158010869	-0.0031885328472093114	-0.0028607950844470186	-0.0031373664169666074	-0.002663449355798253	-0.0034299683172329936	-0.004724104660788933	-0.004461766207649704	-0.004314292986013987	-0.005356705392292452	-0.005340017824862822	-0.0055625161620576225	-0.005082259124278806	-0.004382476917220699	-0.0039222214516796946	-0.003761133168257592	-0.003306950925680757	-0.0028377006304020113	-0.0023596253931627534	-0.0022886698550605715	-0.001969050507067944	-0.0033490175869665397	-0.004649989315049503	-0.0062620369496917865	-0.011422302359349781	-0.01661543414568416	-0.02632215519240208	-0.03676092696682828	-0.0480034357775953	-0.05739151218223747	-0.05657124426986758	-0.0361328507187543	0.022123999105539235	0.14028941582570464	0.3474793420677055	0.6653330671471566	1.0916400913988604	1.547642063428742	1.8256926026520084	1.6511713358699742	0.9307189348372311	-0.11709893148905973	-1.1315628325371438	-1.7652382632702819	-1.8473015714656056	-1.5150703927112423	-1.045436820810009	-0.6240572409181664	-0.3175199050167148	-0.1206066377605995	-0.011364103327025622	0.039321999855916084	0.05601469312617107	0.053920209289768525	0.04283668379097503	0.030722115026558867	0.0190920156864461	0.008373855239738487	0.003146013148689987	-0.0013197444008788376	-0.0035043497539548954	-0.0049087342783022255	-0.005304237624457242
-0.010201751701489372	0.0021016797700030175	0.006467342972489293	0.006886190529756054	0.005991174314028996	0.00346434747855146	0.001614210387333178	5.229733614962534e-5	-0.0012017198276597946	-0.0023740360759552416	-0.002578083948354873	-0.0027803468134969815	-0.0034207415533684883	-0.0040400021540966235	-0.0027680256090717222	-0.0029050995149033833	-0.0032925037579954438	-0.0031966597126051274	-0.004008509219768465	-0.003471151841245598	-0.00247994779375835	-0.0036176080878475973	-0.00399181551742881	-0.004055952674459387	-0.003807609291402074	-0.00338316585237811	-0.004224593701071325	-0.003718480771808657	-0.003922047254936159	-0.003447119784298765	-0.0032092609431990634	-0.003924076111370048	-0.0030220233076159978	-0.004700315038193124	-0.003832738088525068	-0.004126675593719317	-0.003543564594282304	-0.003916603680812286	-0.002862065769724099	-0.003353521989048851	-0.002996964359324798	-0.001994759935832783	-0.003485105593417922	-0.004452512558187354	-0.003770786444208498	-0.004260245184226226	-0.005712521232406414	-0.005223911606456877	-0.004965066918689535	-0.005066727839767183	-0.0052072095089295955	-0.0038087403909802956	-0.003816948705987483	-0.0030630361912749294	-0.002786535353636513	-0.0018664386924641188	-0.002480501048791317	-0.0018284267966293952	-0.002924790033489873	-0.004463653114271352	-0.0072652774478252176	-0.012445821476352897	-0.01906353640729199	-0.030845858650625082	-0.04504331495163661	-0.06011797802785669	-0.07483656944611522	-0.0789803881314366	-0.059763548525934476	0.003666583006324959	0.13678977002509526	0.37967105216827013	0.7579265303490121	1.2604219810408392	1.7676121484381908	2.01377185857347	1.7348145647616047	0.9399511836173595	-0.11020947119673921	-1.1332800563953105	-1.8518592005094552	-2.0342884433171777	-1.7231982611725876	-1.1977907312287104	-0.7037075145705441	-0.34039295142312903	-0.11194127531884573	0.011236098307566427	0.0658291837213898	0.07953691495050685	0.07224550447223613	0.0548548166069809	0.03838682345458666	0.02420556593594659	0.01226076642470957	0.004560857637149484	-0.0011927470119176445	-0.003577685126603418	-0.004516906952458753	-0.005185099539898397
-0.007868578719424611	0.005632700147276364	0.010047099446147508	0.009722039737628006	0.007723155008385251	0.0053258418811844635	0.0020256411996360415	0.0006303791019251626	-0.000659480851370887	-0.0018382118648378213	-0.0023934070713944565	-0.0025905050517060066	-0.0023214245036446758	-0.0029351221132927732	-0.003683784096163922	-0.003620929021126611	-0.0029060060327436577	-0.0031798919628864	-0.003398267298329041	-0.0036859317107120915	-0.002577588383131217	-0.004047145035759562	-0.0042719740299333835	-0.0032650878247397325	-0.003682143753808992	-0.004289164714701048	-0.003713449963302178	-0.00308265742085846	-0.002452502949511858	-0.0037454391321979667	-0.004026963353289086	-0.003966074895255397	-0.003587816341387192	-0.005114267090593561	-0.003719990126093557	-0.004047990819659568	-0.002944313412505037	-0.0033310049981724096	-0.0026582746061214043	-0.0029698341446815915	-0.0034960124890524554	-0.0022559501246080466	-0.003970424093649794	-0.004297535311125534	-0.0034207237753096508	-0.004429790942254479	-0.005511564891261251	-0.005342658636826348	-0.00503528428557935	-0.004193952692856359	-0.00494452081555212	-0.004408983371970149	-0.003150523318987119	-0.002652570709541291	-0.0021436104628769596	-0.001836134927325486	-0.001784391530477231	-0.0014907651317445322	-0.002616800511171142	-0.0031684415811266326	-0.006389932094469698	-0.013247304229958703	-0.021494047850769235	-0.03597890425546939	-0.0548112258316314	-0.07503534165536055	-0.09565400814099448	-0.10729067712101151	-0.09263095475017039	-0.027894916157076975	0.12117262801577361	0.39969518657998454	0.8393580460845407	1.409341114047304	1.9336032145411446	2.1020893383421533	1.714319097336641	0.8932668670244366	-0.0975765490718675	-1.069621414006925	-1.826659172166858	-2.1214383693564445	-1.879197487798616	-1.329573760352086	-0.770033260937808	-0.3504436568715857	-0.08926360515802763	0.047047492584402745	0.1015028142681048	0.10852482811266186	0.09382090432569179	0.07015079215020004	0.047603983066115234	0.02902013115556855	0.015494248591273721	0.005237835782961905	-0.0010437564530669952	-0.0036023346284837165	-0.005343831434936247	-0.00570757271887057
