0.10000500025001251	0.09801960392078415
0.20001000050002501	0.19803960792158432
0.3000150007500375	0.2980596119223845
0.40002000100005003	0.39807961592318464
0.5000250012500626	0.49809961992398477
0.600030001500075	0.5981196239247849
0.7000350017500875	0.6981396279255851
0.8000400020001001	0.7981596319263853
0.9000450022501125	0.8981796359271854
1.000050002500125	0.9981996399279855
1.1000550027501375	1.0982196439287857
1.20006000300015	1.1982396479295858
1.3000650032501626	1.2982596519303862
1.400070003500175	1.3982796559311863
1.5000750037501875	1.4982996599319864
1.6000800040002001	1.5983196639327866
1.7000850042502125	1.6983396679335867
1.800090004500225	1.7983596719343868
1.9000950047502374	1.898379675935187
2.00010000500025	1.998399679935987
2.1001050052502626	2.0984196839367875
2.200110005500275	2.1984396879375874
2.3001150057502877	2.2984596919383877
2.4001200060003	2.3984796959391876
2.5001250062503124	2.498499699939988
2.600130006500325	2.5985197039407884
2.7001350067503376	2.6985397079415883
2.80014000700035	2.7985597119423886
2.9001450072503627	2.8985797159431885
3.000150007500375	2.998599719943989
3.1001550077503874	3.098619723944789
3.2001600080004002	3.198639727945589
3.3001650082504126	3.2986597319463895
3.400170008500425	3.3986797359471894
3.5001750087504373	3.4986997399479898
3.60018000900045	3.5987197439487897
3.7001850092504625	3.69873974794959
3.800190009500475	3.79875975195039
3.9001950097504876	3.8987797559511903
4.0002000100005	3.99879975995199
4.100205010250512	4.098819763952791
4.200210010500525	4.198839767953591
4.300215010750538	4.298859771954391
4.40022001100055	4.398879775955191
4.500225011250563	4.498899779955991
4.600230011500575	4.5989197839567915
4.700235011750587	4.698939787957592
4.8002400120006	4.798959791958391
4.900245012250613	4.898979795959192
5.000250012500625	4.998999799959992
5.100255012750638	5.099019803960792
5.20026001300065	5.199039807961593
5.300265013250662	5.299059811962392
5.400270013500675	5.3990798159631925
5.500275013750688	5.499099819963993
5.6002800140007	5.599119823964793
5.700285014250713	5.699139827965593
5.8002900145007255	5.799159831966393
5.900295014750737	5.899179835967193
6.00030001500075	5.999199839967994
6.100305015250763	6.099219843968794
6.200310015500775	6.199239847969594
6.300315015750788	6.299259851970394
6.4003200160008005	6.399279855971194
6.500325016250812	6.499299859971995
6.600330016500825	6.599319863972795
6.700335016750838	6.6993398679735945
6.80034001700085	6.799359871974395
6.900345017250863	6.899379875975195
7.000350017500875	6.9993998799759956
7.100355017750887	7.099419883976795
7.2003600180009	7.199439887977595
7.300365018250912	7.299459891978396
7.400370018500925	7.399479895979196
7.500375018750938	7.499499899979996
7.60038001900095	7.599519903980796
7.700385019250962	7.699539907981596
7.800390019500975	7.799559911982397
7.900395019750987	7.899579915983197
8.000400020001	7.999599919983996
8.100405020251012	8.099619923984797
8.200410020501025	8.199639927985597
8.300415020751037	8.299659931986398
8.40042002100105	8.399679935987198
8.500425021251063	8.499699939987998
8.600430021501076	8.599719943988799
8.700435021751087	8.699739947989597
8.8004400220011	8.799759951990398
8.900445022251112	8.899779955991198
9.000450022501125	8.999799959991998
9.100455022751138	9.099819963992799
9.20046002300115	9.199839967993599
9.300465023251162	9.2998599719944
9.400470023501175	9.3998799759952
9.500475023751187	9.499899979996
9.6004800240012	9.599919983996799
9.700485024251213	9.699939987997599
9.800490024501226	9.7999599919984
9.900495024751237	9.8999799959992
10.00050002500125	10.0
